visit_id	wifi_id	date	indices
v439	470	17328	1091840;1091842;1091854;1091869;1091873;1091900;1091901;1091908;1091911;1091917;1091919;1091922;1091928;1091931;1091971;1091987;1092021;1092039;1092134;1092212;1092247;1092286;1092299;1092344;1092386;1092410
v440	471	17175	56818
v441	472	17175	57613;57625;57630;57635;57653;57657;57670;57672;57676;57678;57681;57689;57743
v442	472	17330	1097861;1097864;1097867;1097869;1097873;1097878
v443	473	17239	497671;497676;497683;497684
v444	473	17246	549974;549980;549981
v445	473	17260	647628
v446	474	17259	645243;645250;645252;645255
v447	476	17263	668094;668096;668117;668365
v448	477	17230	441785
v449	479	17226	413859;413863;413864;413866;413868
v450	480	17196	193897
v451	481	17223	392336;392425;392487;393760;393948;393955;394077;394202;394204;394219;394240
v452	481	17236	480810;480837;480847;480856;480878;480931;480934;480963;480966;481005;481016;481027;481029;481031;481035;481037
v453	482	17225	406124;406126;406127;406132
v454	483	17306	951518;951561
v455	485	17196	193546;193667;193671;193672;193676;193680;193686;193689;193733;193805;193820;193881;193904;193918;193933;193936;193943
v456	486	17235	466586;466629;466634;466637;466638;466643;466644
v457	487	17201	234862;234873;234896;234903;234908;234909;234918;234920;234922;234925;234927;234928;234992;234994;235017;235031;235048;235151;235184;235187;235192;235221;235232;235241;235243;235250;235299;235308;235339;235344
v458	488	17228	424901;424917;424919;424922;424932;424935;424941;425273;425293;425328;425335;425340;425411;425454;425461;425463
v459	489	17180	92723;92748;92761;92766;92775;92776;92789;92792
v460	489	17288	835193;835200;835212;835218
v461	490	17317	1026322;1026334;1026364;1026372;1026373;1026387;1026395
v462	491	17305	948301;948304;948341;948362;948404;948407;948409
v463	492	17212	308423;308428;308429;308433;308509;310033;310038;310046;310051;310070;310080;310133;310141;310143;310174;310193;310195;310198;310205;310207;310233;310234;310242;310308;310318;310361;310484;310496;310506;310526;310532;310538;310546;310547;310551;310563;310564;310565;310567;310568;310571;310577
v464	492	17305	945918;945930;945937;945943;945949;945958;945969;945984;946005;946026;946039;946056;946065;946068;946118;946122;946134;946143
v465	499	17241	510976;510994;510995;510998;510999;511000
v466	500	17192	170114
v467	501	17201	234102;234121;234135;234154;234173
v468	502	17251	589871;589880;589890;589899;589902;589906;589907;589912;589915;589933;589940;589941;589948;589955;589956;589957;589963;589964;589985;589990;590015;590016;590017;590020
v469	503	17186	132969;133121;133123
v470	503	17207	275556;275560;275576;275581;275583;275585;275595;275613;275618
v471	503	17277	757023;757025
v472	503	17333	1121645;1121651
v473	504	17345	1210127;1210177;1210220;1210232
v474	505	17199	216473;216476;216487;216488;216489;216495;216501;216508;216533;216537;216589;216608;216611;216623;216632;216688
v475	505	17227	419904
v476	505	17305	943899
v477	505	17343	1193858;1193873
v478	507	17244	536770;536887;536888
v479	510	17187	136486;136489;136498;136504;136550
v480	511	17285	809383;809392;809400;809404;809415;809418;809422
v481	512	17236	479292;480084;480094;480096;480109;480110;480112;480113;480120;480125;480130;480170;480172;480175;480186;480189;480208;480211;480212;480219;480384;480633
v482	513	17207	274890
v483	514	17236	481888;482013
v484	517	17177	70204;70232;70239;70242;70248;70252;70257;70260;70262
v485	519	17298	902279;902342;902344;902347;902831;902837
v486	519	17340	1172590;1172604;1172624;1172644
v487	521	17181	98902;98939;98947;98952;98955;98986;99033;99042
v488	522	17173	44536;44953
v489	524	17187	136600;136610;136613;136629;136632;136647
v490	525	17174	52470;52573
v491	527	17210	299560;299599;299613
v492	527	17226	412490;412590
v493	529	17331	1102158;1102163
v494	532	17331	1106367;1106371;1106372;1106375;1106377;1106380;1106383;1106392;1106397;1106401;1106402;1106426;1106429
v495	533	17263	665509;665549;665576;665600;665674;665707;665748;665762;665781;665790
v496	533	17347	1226284;1226291;1226308;1226317
v497	535	17202	245175;245606
v498	536	17189	153310;153323;153332;153336;153449
v499	539	17326	1080014;1080121;1080160;1080212;1080726;1080732;1080734;1080738;1080741;1080745;1080746;1080754;1081906;1081908;1082044;1082046;1082284
v500	540	17180	97369
v501	541	17200	224576;224582;224590
