visit_id	wifi_id	date	indices
v16106	11390	17411	918734;918740;918742;918756;918764;918770;918773;918774;918775;918776;918829
v16301	11526	17287	519600;519604;519624;519632;519636;519637;519639;519640;519660;519661;519662;519694;519696
v16302	11526	17290	529578;529584
v16406	11615	17365	761265;761267;761276;761277;761297;761298
v16407	11615	17366	763766;763774;763775;763777
v16549	11707	17188	102911;102912;102918;102989;102993;103019;103036;103040;103041
v16924	11959	17412	920601;920605;920606;920607;920608;920609;920617
v16995	12006	17243	361628;361630;361631;361634;361635
v16996	12006	17413	925781;925783;925784;925785;925790;925791
v16997	12006	17424	960946;960959;960962
v16998	12006	17425	961814;961816;961821;961824;961851;961852;961861;961864;961873;961875;961876
v17163	12126	17237	336051;336081;336087;336090;336091
v17165	12129	17324	631497;631499;631500;631503;631504
v17206	12159	17255	406595;406596;406604;406608;406609;406619
v17207	12159	17274	477004;477008;477010;477017;477019;477020;477028;477031;477047;477048
v17208	12159	17320	618353;618355
v17209	12159	17427	971483;971492;971493;971494;971499;971501
v17210	12159	17451	1045996;1045997;1045999;1046000;1046001;1046002
v17211	12159	17459	1071882;1071883;1071895
v17212	12159	17463	1088863;1088868;1088881
v17251	12194	17186	96419;96421;96422;96430;96435
v17262	12203	17215	227963;227965;227977;228035;228045;228087;228101;228113;228895;228897;228941
v17263	12203	17216	235778;235781;235787;235792;235851;235853;235858
v17264	12203	17397	866549;866551;866553;866554;866568;866569;866597;866600;866604;866605;866665
v17265	12203	17400	878145;878147;878152;878183;878185;878187;878189;878205;878206;878207
v17281	12215	17217	238569;238571;238572;238573;238578;238582
v17282	12215	17301	559167;559168;559169;559181;559182;559184
v17283	12215	17302	560978;560979
v17284	12215	17394	854564;854565;854566;854574;854575;854576;854580;854581;854582;854583
v17285	12215	17397	863818
v17286	12215	17409	912474;912475;912476;912478;912484;912486
v17287	12215	17459	1072592;1073207;1073208;1073209;1073210;1073213;1073215;1073228;1073231;1073232;1073245;1073247
v17447	12316	17184	86059;86074;86102;86106
v17492	12349	17239	345349;345356;345358;345359;345372;345373;345384;345402;345414;345452;345486;345535;345548
v17651	12465	17217	241243;241245;241247;241262;241298;241308;241309
v18099	12752	17212	213754;213755;213757;213759;213768;213773;213793
v18177	12801	17223	271271;271272;271273;271286;271316;271330;271379;271381;271388;271406;271423;271424;271425;271426
v18274	12869	17338	676904;676909;676911;676922;676938;676957;677007
v18296	12886	17391	843353;843356;843358;843365;843419;843480;843482;843509;843600;843618;843624;843635
v18452	13011	17308	580132;580134;580138;580139
v18673	13172	17376	793412;793413;793416;793418;793427;793461;793484;793485;793487
v18744	13233	17267	450950;450952;450953;450968;450971;450976
v18745	13233	17270	463234;463239
v18776	13260	17307	575969;575972;575974;575986;575989;575998;576006;576009;576010
v18794	13273	17440	1008990;1008998;1009000;1009001;1009002;1009007;1009029;1009030;1009031
v18795	13273	17442	1019248;1019250;1019251;1019252;1019266;1019267
v18800	13275	17396	861812;861823;861824;861832;861957;861959;861960;861961
v18801	13275	17457	1065763;1065764;1065765;1065783
v18802	13276	17467	1101801
v18809	13283	17344	695634;695643;695651;695652;695669;695690
v18866	13327	17285	511970;511971;511972;511973
v18965	13402	17174	37343;37345;37347;37348;37350;37351
v18966	13402	17248	378533;378542;378547;378548;378554;378571;378577;378584;378590;378591;378602
v18967	13402	17369	772747;772751;773899
v18968	13402	17370	775636;775639;775645;775646;775648;775650;775652;775653;775654;775655;775681
v19010	13444	17397	867728;867733;867757;867859;867993
v19240	13624	17377	795320;795327;795342
v19288	13661	17206	187605;187606;187611;187617;187618;187643;187651;187655;187656;187658
v19303	13669	17389	834491;834495;834616;834618;834619;834620
v19334	13691	17292	537520;537521;537522;537527;537534;537537;537540;537549;537570
v19351	13709	17180	65145;65147;65148;65150;65178;65225;65227
v19377	13738	17184	85726;85736;85737;85739;85819;85821;85831;85832;85904;85905;86020;86022
v19384	13743	17349	710356;710365;710366
v19385	13743	17356	731367;731368;731369;731373
v19461	13787	17352	718926;718927;718928;718929;718940;718942
v19523	13817	17453	1050442;1050443;1050452;1050458;1050462;1050463;1050485;1050486;1050503;1051073;1051077;1051078;1051079;1051080;1051105
v19608	13884	17180	65790;65792;65795;65796;65797;65799;65825
v19642	13915	17203	171590;171594;171595;171599;171722;171724;171725
v19849	14071	17354	726751;726752;726753;726771;726790;726794;726796;726808;726811
v19971	14143	17189	108537;108548;108560;108562;108563;108575;108576;108578;108626;108714;108715
v19972	14143	17219	250206;250208;250211;250213;250233;250241;250293;250297;250300;250303;250307;250369
v20020	14172	17198	146513;146514;146554;146610;146611;146627;146696;146703;146704;146705;146708;146709;146711
v20158	14279	17183	79423;79424;79425;79426
v20159	14279	17421	950415;950416;950417
v20191	14306	17217	239240;239259;240482;240484;240485
